"typefully_id","draft_title","status","tags","created_at","updated_at","scheduled_date","published_at","typefully_url","platform","platform_post_index","platform_published_at","platform_published_url","media_ids","text"
"8627103","Agents: Skills vs Commands","draft","ai-engineering-buildcamp","2026-04-06T07:58:12.366Z","2026-04-06T07:58:12.315Z","","","https://typefully.com/?d=8627103&a=188312","x","2","","","","I also teach how to build production-ready AI agents in my AI Engineering Buildcamp. We go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627103","Agents: Skills vs Commands","draft","ai-engineering-buildcamp","2026-04-06T07:58:12.366Z","2026-04-06T07:58:12.315Z","","","https://typefully.com/?d=8627103&a=188312","linkedin","1","","","6dad6722-fdd2-43e1-a459-0ed17befd889","When building agents, what is the difference between skills and commands?
They look similar, but they serve different roles.

1. Commands are explicit. You can think of them as user-driven shortcuts

🔸 The user knows exactly what should happen
🔸 The user triggers it directly, for example /kit
🔸 The agent simply executes the instruction

2. Skills are implicit

🔸 The user describes a task in natural language
🔸 The agent decides whether a skill applies
🔸 The agent loads and uses the skill autonomously

The user never says, ""Use this skill""

Skills encode operational knowledge. They tell the agent how to do something, so it doesn't have to guess.

3. The key distinction is who makes the decision:

🔸 Commands: the user decides
🔸 Skills: the agent decides

Commands are best when the intent is precise.

Skills are better when you want reusable, predictable agent behavior across tasks and projects.

If you want to go deeper, I've shared a free workshop on implementing skills from scratch:

🔸 Video: https://youtu.be/OhgDEZfHsvg
🔸 Code: https://github.com/alexeygrigorev/workshops/tree/main/agent-skills

I also teach how to build production-ready AI agents in my AI Engineering Buildcamp. We go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up. Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627100","Guardrails for AI","draft","ai-engineering-buildcamp","2026-04-06T07:58:01.140Z","2026-04-06T07:58:01.100Z","","","https://typefully.com/?d=8627100&a=188312","x","1","","","869c0f4b-98b9-4997-8280-bfb3c999efd1","What are guardrails for AI agents?
Here's a simple way to think about them:

1. What are guardrails?

Guardrails are mechanisms that control how the model reacts to user input and what the user ultimately sees.

2. Why are guardrails important?

An agent will try to be helpful, even when it shouldn't.

For example, imagine an agent built to answer questions about a course.

Without guardrails:
🔸 A student can ask for pizza recipes
🔸 The agent will try to answer
🔸 You spend tokens and money on completely off-topic requests

Guardrails prevent this.

They let you define what is allowed and what is not, before or after the model responds.

3. In practice, guardrails help you:

🔸 Block off-topic questions early
🔸 Refuse requests you don't want to support
🔸 Avoid unsafe or inappropriate outputs
🔸 Save money by stopping useless calls

You decide what the agent is for. Guardrails enforce that decision.

Once agents are exposed to real users, guardrails stop being optional. They become part of the system design.

I walk through this step by step in a free workshop:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails

This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627100","Guardrails for AI","draft","ai-engineering-buildcamp","2026-04-06T07:58:01.140Z","2026-04-06T07:58:01.100Z","","","https://typefully.com/?d=8627100&a=188312","linkedin","1","","","850d9a8b-019a-4b21-8536-55535531399e","What are guardrails for AI agents?
Here's a simple way to think about them:

1. What are guardrails?

Guardrails are mechanisms that control how the model reacts to user input and what the user ultimately sees.

2. Why are guardrails important?

An agent will try to be helpful, even when it shouldn't.

For example, imagine an agent built to answer questions about a course.

Without guardrails:
🔸 A student can ask for pizza recipes
🔸 The agent will try to answer
🔸 You spend tokens and money on completely off-topic requests

Guardrails prevent this.

They let you define what is allowed and what is not, before or after the model responds.

3. In practice, guardrails help you:

🔸 Block off-topic questions early
🔸 Refuse requests you don't want to support
🔸 Avoid unsafe or inappropriate outputs
🔸 Save money by stopping useless calls

You decide what the agent is for. Guardrails enforce that decision.

Once agents are exposed to real users, guardrails stop being optional. They become part of the system design.

I walk through this step by step in a free workshop:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails

This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

We've just started the course, and you still have one buffer week to join and catch up.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627096","AI Agent Architecture Essentials (from workshop)","draft","ai-engineering-buildcamp","2026-04-06T07:57:40.667Z","2026-04-06T07:57:40.616Z","","","https://typefully.com/?d=8627096&a=188312","x","1","","","34f8af52-df6d-4ff1-8058-921ec526a601","4 key components of AI agent architecture in its simplest form:

1. Brain: The LLM. It reasons, plans, and decides what to do next.

2. Instructions: The system prompt. It defines the agent's role, boundaries, and behavior.

3. Tools: Functions the agent can call to interact with the world:
reading files, writing code, running commands, searching data.

4. Memory: The conversation history and tool results that provide context across steps.

How this works together is what people call the agentic loop:

🔸 The user gives a task
🔸 The agent reasons based on instructions and memory
🔸 It decides to respond or call a tool
🔸 Tool results are added to memory
🔸 The loop continues until the task is complete

The agent decides when to stop.

Once you see this loop clearly, agent frameworks become much easier to reason about. They're mostly different ways of wiring these same components together.

If you want a hands-on walkthrough of this architecture, I've shared free workshop materials.

🔸 Video: https://youtu.be/OhgDEZfHsvg
🔸 Code: https://github.com/alexeygrigorev/workshops/tree/main/agent-skills"
"8627096","AI Agent Architecture Essentials (from workshop)","draft","ai-engineering-buildcamp","2026-04-06T07:57:40.667Z","2026-04-06T07:57:40.616Z","","","https://typefully.com/?d=8627096&a=188312","x","2","","","","I also teach how to build production-ready AI agents in my AI Engineering Buildcamp. We go deeper into agent design, evaluation, monitoring, and guardrails as a system.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627096","AI Agent Architecture Essentials (from workshop)","draft","ai-engineering-buildcamp","2026-04-06T07:57:40.667Z","2026-04-06T07:57:40.616Z","","","https://typefully.com/?d=8627096&a=188312","linkedin","1","","","5a35276a-e0c8-4eb1-9641-e5f7d6a9c9e0","4 key components of AI agent architecture in its simplest form:

1. Brain: The LLM. It reasons, plans, and decides what to do next.

2. Instructions: The system prompt. It defines the agent's role, boundaries, and behavior.

3. Tools: Functions the agent can call to interact with the world:
reading files, writing code, running commands, searching data.

4. Memory: The conversation history and tool results that provide context across steps.

How this works together is what people call the agentic loop:

🔸 The user gives a task
🔸 The agent reasons based on instructions and memory
🔸 It decides to respond or call a tool
🔸 Tool results are added to memory
🔸 The loop continues until the task is complete

The agent decides when to stop.

Once you see this loop clearly, agent frameworks become much easier to reason about. They're mostly different ways of wiring these same components together.

If you want a hands-on walkthrough of this architecture, I've shared free workshop materials.

🔸 Video: https://youtu.be/OhgDEZfHsvg
🔸 Code: https://github.com/alexeygrigorev/workshops/tree/main/agent-skills

I also teach how to build production-ready AI agents in my AI Engineering Buildcamp. We go deeper into agent design, evaluation, monitoring, and guardrails as a system.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627095","Building Safe AI Agents","draft","ai-engineering-buildcamp","2026-04-06T07:57:34.563Z","2026-04-06T07:57:34.520Z","","","https://typefully.com/?d=8627095&a=188312","x","1","","","9a83b90d-6b29-4668-be25-f68580928f18","I recently ran a workshop on building safe AI agents with guardrails.

One part of it focuses on building a search engine for a real FAQ before adding any agent logic.

The example uses a large FAQ for a Data Engineering course hosted on GitHub: 300+ questions, written by students.

We go through this step by step:

🔸 Fetch the FAQ data directly from GitHub
🔸 Parse questions and answers into a clean Python structure
🔸 Index the content to make it searchable
🔸 Verify that search returns relevant results

Only after that do we add an agent on top.

Retrieval and data grounding are important parts of an agent's design, because an agent is only as good as its access to data.

If retrieval is weak, the agent will confidently answer incorrectly.

My workshop shows how to ground an agent in real, verifiable data before adding guardrails and agentic behavior.

Here are the materials:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails"
"8627095","Building Safe AI Agents","draft","ai-engineering-buildcamp","2026-04-06T07:57:34.563Z","2026-04-06T07:57:34.520Z","","","https://typefully.com/?d=8627095&a=188312","x","2","","","","This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627095","Building Safe AI Agents","draft","ai-engineering-buildcamp","2026-04-06T07:57:34.563Z","2026-04-06T07:57:34.520Z","","","https://typefully.com/?d=8627095&a=188312","linkedin","1","","","c2864c0b-d8ae-4c72-983c-8bb4512a4805","I recently ran a workshop on building safe AI agents with guardrails.

One part of it focuses on building a search engine for a real FAQ before adding any agent logic.

The example uses a large FAQ for a Data Engineering course hosted on GitHub: 300+ questions, written by students.

We go through this step by step:

🔸 Fetch the FAQ data directly from GitHub
🔸 Parse questions and answers into a clean Python structure
🔸 Index the content to make it searchable
🔸 Verify that search returns relevant results

Only after that do we add an agent on top.

Retrieval and data grounding are important parts of an agent's design, because an agent is only as good as its access to data.

If retrieval is weak, the agent will confidently answer incorrectly.

My workshop shows how to ground an agent in real, verifiable data before adding guardrails and agentic behavior.

Here are the materials:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails

This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627088","Coding Agent Guide","draft","ai-engineering-buildcamp","2026-04-06T07:57:03.601Z","2026-04-06T07:57:03.511Z","","","https://typefully.com/?d=8627088&a=188312","x","1","","","1c5f8ad8-0c66-4d55-85c4-f8ef540c07ad","Developer cheatsheet to turn a chatbot into a coding agent:

1) Chatbot vs agent decision

Decide upfront whether you actually need an agent. Agents are only worth it when you need actions like file I/O, code execution, or search.

2) Tool schema definition

Define concrete tools with strict schemas describing names, parameters, and constraints, and expose only what the agent should be allowed to do.

3) Tool execution loop

Implement a loop where the model proposes tool calls, your system executes them, and the results are fed back into the conversation state.

4) Project-scoped editing tools

Provide file and shell access scoped to a project root, with guardrails to prevent unsafe commands and accidental damage.

5) Project template scaffolding

Start each run from a clean template copied into a fresh directory so all agent edits remain isolated and reproducible.

6) System prompt as documentation

Use the system prompt to document the tech stack, file structure, and rules, and require the model to plan before acting.

Use this as a checklist when building a tool-using coding agent on top of your preferred stack and LLM API.

Want a detailed step-by-step tutorial? Download my guide here: https://maven.com/p/f2d4cd/build-your-own-coding-agent-free-guide"
"8627088","Coding Agent Guide","draft","ai-engineering-buildcamp","2026-04-06T07:57:03.601Z","2026-04-06T07:57:03.511Z","","","https://typefully.com/?d=8627088&a=188312","x","2","","","","Learn to build AI agents and apply new knowledge to create 8+ projects from scratch on the AI Engineering Buildcamp.

Register here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627088","Coding Agent Guide","draft","ai-engineering-buildcamp","2026-04-06T07:57:03.601Z","2026-04-06T07:57:03.511Z","","","https://typefully.com/?d=8627088&a=188312","linkedin","1","","","4f7e7861-ad06-41d9-87d2-8afc146fac02","Developer cheatsheet to turn a chatbot into a coding agent:

1) Chatbot vs agent decision

Decide upfront whether you actually need an agent. Agents are only worth it when you need actions like file I/O, code execution, or search.

2) Tool schema definition

Define concrete tools with strict schemas describing names, parameters, and constraints, and expose only what the agent should be allowed to do.

3) Tool execution loop

Implement a loop where the model proposes tool calls, your system executes them, and the results are fed back into the conversation state.

4) Project-scoped editing tools

Provide file and shell access scoped to a project root, with guardrails to prevent unsafe commands and accidental damage.

5) Project template scaffolding

Start each run from a clean template copied into a fresh directory so all agent edits remain isolated and reproducible.

6) System prompt as documentation

Use the system prompt to document the tech stack, file structure, and rules, and require the model to plan before acting.

Use this as a checklist when building a tool-using coding agent on top of your preferred stack and LLM API.

Want a detailed step-by-step tutorial? Download my guide here: https://maven.com/p/f2d4cd/build-your-own-coding-agent-free-guide

Learn to build AI agents and apply new knowledge to create 8+ projects from scratch on the AI Engineering Buildcamp.

Register here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627087","Connecting AI Agents to Tools","draft","ai-engineering-buildcamp","2026-04-06T07:56:49.075Z","2026-04-06T07:56:49.021Z","","","https://typefully.com/?d=8627087&a=188312","x","1","","","673b6195-8cbb-4517-9da5-9268699d19c5","How to connect AI agents to tools?

Here's an example from a recent workshop where I built an FAQ assistant that answers student questions based on an FAQ document.

We start with a simple Python search function that queries an indexed FAQ.

The key step is turning that function into a tool and giving it to an agent.

Here's how to do it:

🔸 Define a search function over the FAQ index
🔸 Decorate it as a tool so the agent can call it
🔸 Create an agent with clear system instructions
🔸 Assign the tool to the agent

In my case, instructions tell the agent:

🔸 You are a teaching assistant
🔸 Your job is to answer questions using the FAQ
🔸 Use the search tool when needed

When a user asks a question, the agent:

🔸 Decides whether to call the tool
🔸 Generates a search query
🔸 Inspects the returned results
🔸 Produces the final answer

You can inspect every tool call to see exactly how the agent reasons and why it chose a particular answer.

This material comes from a free workshop on building safe AI agents, where we go from search to agents and then add guardrails on top.

Materials:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails"
"8627087","Connecting AI Agents to Tools","draft","ai-engineering-buildcamp","2026-04-06T07:56:49.075Z","2026-04-06T07:56:49.021Z","","","https://typefully.com/?d=8627087&a=188312","x","2","","","","This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627087","Connecting AI Agents to Tools","draft","ai-engineering-buildcamp","2026-04-06T07:56:49.075Z","2026-04-06T07:56:49.021Z","","","https://typefully.com/?d=8627087&a=188312","linkedin","1","","","796d0c09-2db0-4063-be81-7a0560721b5e","How to connect AI agents to tools?

Here's an example from a recent workshop where I built an FAQ assistant that answers student questions based on an FAQ document.

We start with a simple Python search function that queries an indexed FAQ.

The key step is turning that function into a tool and giving it to an agent.

Here's how to do it:

🔸 Define a search function over the FAQ index
🔸 Decorate it as a tool so the agent can call it
🔸 Create an agent with clear system instructions
🔸 Assign the tool to the agent

In my case, instructions tell the agent:

🔸 You are a teaching assistant
🔸 Your job is to answer questions using the FAQ
🔸 Use the search tool when needed

When a user asks a question, the agent:

🔸 Decides whether to call the tool
🔸 Generates a search query
🔸 Inspects the returned results
🔸 Produces the final answer

You can inspect every tool call to see exactly how the agent reasons and why it chose a particular answer.

This material comes from a free workshop on building safe AI agents, where we go from search to agents and then add guardrails on top.

Materials:

Video: https://youtu.be/Sk1aqwNJWT4?si=T6afVvKelro438OQ
Code: https://github.com/alexeygrigorev/workshops/tree/main/guardrails

This workshop is also a preview of the AI Engineering Buildcamp, where we go deeper into agent design, evaluation, monitoring, and guardrails as a system.

Sign up here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627085","AI Engineering Buildcamp Promo Code","draft","ai-engineering-buildcamp","2026-04-06T07:56:37.306Z","2026-04-06T07:56:37.257Z","","","https://typefully.com/?d=8627085&a=188312","x","1","","","8184a2b4-ac03-47b3-98f9-2f52ee7867c7","The next cohort of my AI Engineering Buildcamp starts on Apr 13.

If you want to join early, use EARLYBIRD for 30% off.

The code is valid for the next 3 days, then I close the promo.

Details + enrollment: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627085","AI Engineering Buildcamp Promo Code","draft","ai-engineering-buildcamp","2026-04-06T07:56:37.306Z","2026-04-06T07:56:37.257Z","","","https://typefully.com/?d=8627085&a=188312","x","2","","","","You can read more about what the course will teach you here:"
"8627085","AI Engineering Buildcamp Promo Code","draft","ai-engineering-buildcamp","2026-04-06T07:56:37.306Z","2026-04-06T07:56:37.257Z","","","https://typefully.com/?d=8627085&a=188312","linkedin","1","","","52614992-be0c-4465-9d4c-3c0208cabf29","The next cohort of my AI Engineering Buildcamp starts on Apr 13.

3 people joined just last week.

If you want to join early, use EARLYBIRD for 30% off.

The code is valid for the next 3 days, then I close the promo.

Details + enrollment: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627083","AI Engineering Buildcamp Overview","draft","ai-engineering-buildcamp","2026-04-06T07:56:24.656Z","2026-04-06T07:56:24.604Z","","","https://typefully.com/?d=8627083&a=188312","x","1","","","6638ec7d-8fd8-46bd-8774-b2bc010e921e","What does AI Engineering Buildcamp cover?

It'll teach you to build and ship your own agentic AI assistant, from first prompt to production-ready system:

1. Foundations: LLMs and RAG

We start with core concepts and move quickly into implementation.

You learn how to:

🔸 Work with LLM APIs
🔸 Build retrieval-augmented generation pipelines
🔸 Process and structure real data

Outcome: a working RAG system built on your own dataset.

2. Agentic Flows and Tool Use

Next, we move beyond chat.

You implement:

🔸 Function calling
🔸 Tool integration with structured schemas
🔸 Agent orchestration with libraries like PydanticAI and Agents SDK
🔸 Tool exposure via MCP

Outcome: a capable, tool-using agent that can take actions, not just generate text.

3. Testing and Evaluation

Most AI demos stop at “it works.”

We focus on making it measurable.

You learn how to:

🔸 Build structured evaluation datasets
🔸 Compare approaches using LLMs as judges
🔸 Run offline evaluation
🔸 Use tools like Evidently and LangWatch

Outcome: a tested and benchmarked assistant.

4. Monitoring and Guardrails

Production systems require observability and safety.

You implement:

🔸 Real-time monitoring with Grafana
🔸 Structured logging with Pydantic Logfire
🔸 OpenTelemetry instrumentation
🔸 Guardrails and safety mechanisms

Outcome: a monitored system you can operate with confidence.

5. Applied Use Cases

You build concrete agents, including:

🔸 A website generator
🔸 A code reviewer

You also explore additional real-world scenarios to understand architectural trade-offs.

6. Capstone and Hackathon

Everything comes together.

You build a complete end-to-end AI application using your own data.

Then you apply the stack in a hackathon setting, solving real problems collaboratively.

Outcome: a portfolio-ready project that demonstrates real AI engineering skills.

By the end of the Buildcamp, you will:

🔸 Build, evaluate, and monitor an AI assistant
🔸 Create research and coding agents
🔸 Understand the full lifecycle from prototype to production
🔸 Have a concrete project to show in interviews

Join the next cohort here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8627083","AI Engineering Buildcamp Overview","draft","ai-engineering-buildcamp","2026-04-06T07:56:24.656Z","2026-04-06T07:56:24.604Z","","","https://typefully.com/?d=8627083&a=188312","linkedin","1","","","02d00a7f-252c-4405-9ffd-7f71e5abee2c","What does AI Engineering Buildcamp cover?

It'll teach you to build and ship your own agentic AI assistant, from first prompt to production-ready system:

1. Foundations: LLMs and RAG

We start with core concepts and move quickly into implementation.

You learn how to:

🔸 Work with LLM APIs
🔸 Build retrieval-augmented generation pipelines
🔸 Process and structure real data

Outcome: a working RAG system built on your own dataset.

2. Agentic Flows and Tool Use

Next, we move beyond chat.

You implement:

🔸 Function calling
🔸 Tool integration with structured schemas
🔸 Agent orchestration with libraries like PydanticAI and Agents SDK
🔸 Tool exposure via MCP

Outcome: a capable, tool-using agent that can take actions, not just generate text.

3. Testing and Evaluation

Most AI demos stop at “it works.”

We focus on making it measurable.

You learn how to:

🔸 Build structured evaluation datasets
🔸 Compare approaches using LLMs as judges
🔸 Run offline evaluation
🔸 Use tools like Evidently and LangWatch

Outcome: a tested and benchmarked assistant.

4. Monitoring and Guardrails

Production systems require observability and safety.

You implement:

🔸 Real-time monitoring with Grafana
🔸 Structured logging with Pydantic Logfire
🔸 OpenTelemetry instrumentation
🔸 Guardrails and safety mechanisms

Outcome: a monitored system you can operate with confidence.

5. Applied Use Cases

You build concrete agents, including:

🔸 A website generator
🔸 A code reviewer

You also explore additional real-world scenarios to understand architectural trade-offs.

6. Capstone and Hackathon

Everything comes together.

You build a complete end-to-end AI application using your own data.

Then you apply the stack in a hackathon setting, solving real problems collaboratively.

Outcome: a portfolio-ready project that demonstrates real AI engineering skills.

By the end of the Buildcamp, you will:

🔸 Build, evaluate, and monitor an AI assistant
🔸 Create research and coding agents
🔸 Understand the full lifecycle from prototype to production
🔸 Have a concrete project to show in interviews

Join the next cohort here: https://maven.com/alexey-grigorev/from-rag-to-agents"
"8402687","AI Engineering Buildcamp Demo Day, Cohort 2","published","ai-engineering-buildcamp","2026-03-17T13:31:32.508Z","2026-04-02T13:12:13.534Z","2026-04-03T07:00:00Z","2026-04-03T07:00:11.966Z","https://typefully.com/?d=8402687&a=188312","x","1","2026-04-03T07:00:11.966Z","https://x.com/Al_Grigor/status/2039961142534316295","a85ef71e-cb35-45b5-b58e-54cee8021ab0","On April 14, I'll be hosting the AI Engineering Buildcamp Demo Day Cohort 2.

AI Engineering Buildcamp course participants will present the AI systems they built during the program.

Date: April 14
Time: 5:00 PM CET
Format: Virtual (Zoom)

Over the past weeks, participants have been building real AI applications.

Many of the projects combine RAG pipelines with agentic workflows, and students had to think about the full engineering lifecycle: evaluation, monitoring, and reliability.

You'll see projects like:

- Coding assistants and developer tools
- Research and knowledge agents
- AI applications built on real datasets and workflows

Register here: https://maven.com/p/e76751/ai-engineering-buildcamp-demo-day-cohort-2"
"8402687","AI Engineering Buildcamp Demo Day, Cohort 2","published","ai-engineering-buildcamp","2026-03-17T13:31:32.508Z","2026-04-02T13:12:13.534Z","2026-04-03T07:00:00Z","2026-04-03T07:00:11.966Z","https://typefully.com/?d=8402687&a=188312","linkedin","1","2026-04-03T07:00:11.636Z","https://www.linkedin.com/feed/update/urn:li:share:7445726830700965888","a85ef71e-cb35-45b5-b58e-54cee8021ab0","On April 14, I'll be hosting the AI Engineering Buildcamp Demo Day Cohort 2.

AI Engineering Buildcamp course participants will present the AI systems they built during the program.

Date: April 14
Time: 5:00 PM CET
Format: Virtual (Zoom)

Over the past weeks, participants have been building real AI applications.

Many of the projects combine RAG pipelines with agentic workflows, and students had to think about the full engineering lifecycle: evaluation, monitoring, and reliability.

You'll see projects like:

- Coding assistants and developer tools
- Research and knowledge agents
- AI applications built on real datasets and workflows

Register here: https://maven.com/p/e76751/ai-engineering-buildcamp-demo-day-cohort-2"
"8401902","AI Engineering Buildcamp - Use Your Company Learning Budget","published","ai-engineering-buildcamp","2026-03-17T12:37:54.576Z","2026-03-17T15:01:20.785Z","2026-03-26T08:00:00Z","2026-03-26T08:00:10.077Z","https://typefully.com/?d=8401902&a=188312","x","1","2026-03-26T08:00:10.077Z","https://x.com/Al_Grigor/status/2037077131239580099","f085bc91-6496-4eb4-9e37-29c3946f4fd1","If you're thinking about joining the AI Engineering Buildcamp, don't hesitate to ask your employer to cover the cost.

Many companies are willing to pay for training, especially when it directly helps employees improve skills they use at work.

For example, I recently received this message from a person whose company sponsor their participation:

""I managed to get it covered by my company. They are asking for an invoice so they can proceed with the payment.""

If your company needs an invoice, just let me know, I'm happy to prepare one.

If you're not sure how to ask your employer for a learning budget, I put together a short guide: https://aishippinglabs.com/blog/how-to-join-ai-engineering-buildcamp"
"8401902","AI Engineering Buildcamp - Use Your Company Learning Budget","published","ai-engineering-buildcamp","2026-03-17T12:37:54.576Z","2026-03-17T15:01:20.785Z","2026-03-26T08:00:00Z","2026-03-26T08:00:10.077Z","https://typefully.com/?d=8401902&a=188312","linkedin","1","2026-03-26T08:00:10.460Z","https://www.linkedin.com/feed/update/urn:li:share:7442842821662920704","f085bc91-6496-4eb4-9e37-29c3946f4fd1","If you're thinking about joining the AI Engineering Buildcamp, don't hesitate to ask your employer to cover the cost.

Many companies are willing to pay for training, especially when it directly helps employees improve skills they use at work.

For example, I recently received this message from a person whose company sponsor their participation:

""I managed to get it covered by my company. They are asking for an invoice so they can proceed with the payment.""

If your company needs an invoice, just let me know, I'm happy to prepare one.

If you're not sure how to ask your employer for a learning budget, I put together a short guide: https://aishippinglabs.com/blog/how-to-join-ai-engineering-buildcamp"
"8247567","AI Engineering Buildcamp Scholarships","published","ai-engineering-buildcamp","2026-03-02T15:49:02.504Z","2026-03-17T14:54:39.195Z","2026-03-30T07:00:00Z","2026-03-30T07:00:15.710Z","https://typefully.com/?d=8247567&a=188312","x","1","2026-03-30T07:00:15.710Z","https://x.com/Al_Grigor/status/2038511606418850138","a4861335-a782-4ad4-a53f-897ce0e3f901","Last chance to apply for an AI Engineering Buildcamp scholarship.

The course is $1,799, and I'm offering both full and partial scholarships.

Applications close tomorrow. I'll reach out to selected participants by Monday.

Haven't applied yet? https://forms.gle/qAex9yTkZqypJMk67

Application deadline: March 30, 2026

Learn more about the course here: https://maven.com/alexey-grigorev/from-rag-to-agents/"
"8247567","AI Engineering Buildcamp Scholarships","published","ai-engineering-buildcamp","2026-03-02T15:49:02.504Z","2026-03-17T14:54:39.195Z","2026-03-30T07:00:00Z","2026-03-30T07:00:15.710Z","https://typefully.com/?d=8247567&a=188312","linkedin","1","2026-03-30T07:00:16.031Z","https://www.linkedin.com/feed/update/urn:li:share:7444277297643298816","a4861335-a782-4ad4-a53f-897ce0e3f901","Last chance to apply for an AI Engineering Buildcamp scholarship.

The course is $1,799, and I'm offering both full and partial scholarships.

Applications close tomorrow. I'll reach out to selected participants by Monday.

Haven't applied yet? https://forms.gle/qAex9yTkZqypJMk67

Application deadline: March 30, 2026

Learn more about the course here: https://maven.com/alexey-grigorev/from-rag-to-agents/"
"8402607","AI Engineering Buildcamp Demo Day, Cohort 2","published","ai-engineering-buildcamp","2026-03-17T13:26:17.912Z","2026-03-17T13:32:28.632Z","2026-03-24T15:00:00Z","2026-03-24T15:00:23.205Z","https://typefully.com/?d=8402607&a=188312","x","1","2026-03-24T15:00:23.205Z","https://x.com/Al_Grigor/status/2036458106528604273","116af6b4-f89e-41f0-8a38-4e4b7324a67b","On April 14, I'll be hosting the AI Engineering Buildcamp Demo Day Cohort 2.

AI Engineering Buildcamp course participants will present the AI systems they built during the program.

Date: April 14
Time: 5:00 PM CET
Format: Virtual (Zoom)

Over the past weeks, participants have been building real AI applications.

Many of the projects combine RAG pipelines with agentic workflows, and students had to think about the full engineering lifecycle: evaluation, monitoring, and reliability.

You'll see projects like:

- Coding assistants and developer tools
- Research and knowledge agents
- AI applications built on real datasets and workflows

Register here: https://maven.com/p/e76751/ai-engineering-buildcamp-demo-day-cohort-2"
"8402607","AI Engineering Buildcamp Demo Day, Cohort 2","published","ai-engineering-buildcamp","2026-03-17T13:26:17.912Z","2026-03-17T13:32:28.632Z","2026-03-24T15:00:00Z","2026-03-24T15:00:23.205Z","https://typefully.com/?d=8402607&a=188312","linkedin","1","2026-03-24T15:00:27.386Z","https://www.linkedin.com/feed/update/urn:li:ugcPost:7442223813842460673","b967eac1-b883-48a4-ba22-ae1fc93f357e","On April 14, I'll be hosting the AI Engineering Buildcamp Demo Day Cohort 2.

AI Engineering Buildcamp course participants will present the AI systems they built during the program.

Date: April 14
Time: 5:00 PM CET
Format: Virtual (Zoom)

Over the past weeks, participants have been building real AI applications.

Many of the projects combine RAG pipelines with agentic workflows, and students had to think about the full engineering lifecycle: evaluation, monitoring, and reliability.

You'll see projects like:

- Coding assistants and developer tools
- Research and knowledge agents
- AI applications built on real datasets and workflows

Register here: https://maven.com/p/e76751/ai-engineering-buildcamp-demo-day-cohort-2"
"8285258","AI Engineering Buildcamp Scholarships","published","ai-engineering-buildcamp","2026-03-06T09:41:23.410Z","2026-03-17T12:49:45.193Z","2026-03-25T08:00:00Z","2026-03-25T08:00:11.291Z","https://typefully.com/?d=8285258&a=188312","x","1","2026-03-25T08:00:11.291Z","https://x.com/Al_Grigor/status/2036714736369430547","d7a4d87f-ec2e-4f35-bd26-2083c43639be","5 days left to apply for the AI Engineering Buildcamp scholarship.

I offer several full- and partial-scholarship spots.

If you're motivated to learn but cost is a barrier, apply here: https://forms.gle/qAex9yTkZqypJMk67

Application deadline: March 30, 2026

If you know someone who'd benefit, please share and tag them."
